scene_id,collection,path,step,source_pool,fit_rmse_total_px,num_picked_pairs,fitted_cyl,fit_json
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step3,IHTest_202204_DistStA-20221110,path21,path21_step3,without_prior_cyl,2.0909644366895512,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/fit.json
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step4,IHTest_202204_DistStA-20221110,path21,path21_step4,without_prior_cyl,4.363085858607849,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/fit.json
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step5,IHTest_202204_DistStA-20221110,path21,path21_step5,without_prior_cyl,2.0022817676930087,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/fit.json
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step6,IHTest_202204_DistStA-20221110,path21,path21_step6,without_prior_cyl,1.3658429740649625,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/fit.json
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step8,IHTest_202204_DistStA-20221110,path21,path21_step8,without_prior_cyl,2.0519403238507286,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/fit.json
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step9,IHTest_202204_DistStA-20221110,path21,path21_step9,without_prior_cyl,1.8204766995511206,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step9/fit.json
IHTest_202204_DistStA-20221110/Path25_DistStA/Path25_Step1,IHTest_202204_DistStA-20221110,path25,path25_step1,without_prior_cyl,1.6290495572682389,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path25/path25_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path25/path25_step1/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step1,IHTest_202204_DistStA-20221110,path26,path26_step1,without_prior_cyl,5.834689855833684,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step1/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step10,IHTest_202204_DistStA-20221110,path26,path26_step10,without_prior_cyl,4.9991686443129,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step10/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step10/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step11,IHTest_202204_DistStA-20221110,path26,path26_step11,without_prior_cyl,7.245736969096476,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step11/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step11/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step12,IHTest_202204_DistStA-20221110,path26,path26_step12,without_prior_cyl,5.838719548943231,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step12/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step12/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step13,IHTest_202204_DistStA-20221110,path26,path26_step13,without_prior_cyl,12.784418428691954,14,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step13/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step13/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step14,IHTest_202204_DistStA-20221110,path26,path26_step14,without_prior_cyl,10.495242905567153,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step14/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step14/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step15,IHTest_202204_DistStA-20221110,path26,path26_step15,without_prior_cyl,17.388489166616562,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step15/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step15/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step16,IHTest_202204_DistStA-20221110,path26,path26_step16,without_prior_cyl,7.296121867610245,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step16/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step16/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step17,IHTest_202204_DistStA-20221110,path26,path26_step17,without_prior_cyl,4.2543855556050065,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step17/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step17/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step18,IHTest_202204_DistStA-20221110,path26,path26_step18,without_prior_cyl,24.12558834369538,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step18/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step18/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step2,IHTest_202204_DistStA-20221110,path26,path26_step2,without_prior_cyl,2.7815165767020127,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step2/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step2/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step20,IHTest_202204_DistStA-20221110,path26,path26_step20,without_prior_cyl,13.667306338290189,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step20/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step20/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step21,IHTest_202204_DistStA-20221110,path26,path26_step21,without_prior_cyl,5.172280705769117,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step21/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step21/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step22,IHTest_202204_DistStA-20221110,path26,path26_step22,without_prior_cyl,25.04110385708777,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step22/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step22/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step23,IHTest_202204_DistStA-20221110,path26,path26_step23,without_prior_cyl,5.165666213391741,16,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step23/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step23/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step24,IHTest_202204_DistStA-20221110,path26,path26_step24,without_prior_cyl,7.8381174883786615,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step24/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step24/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step25,IHTest_202204_DistStA-20221110,path26,path26_step25,without_prior_cyl,5.523182894355101,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step25/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step25/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step26,IHTest_202204_DistStA-20221110,path26,path26_step26,without_prior_cyl,14.02821573302662,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step26/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step26/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step27,IHTest_202204_DistStA-20221110,path26,path26_step27,without_prior_cyl,7.74426646805407,14,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step27/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step27/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step3,IHTest_202204_DistStA-20221110,path26,path26_step3,without_prior_cyl,11.16789709137562,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step3/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step3/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step4,IHTest_202204_DistStA-20221110,path26,path26_step4,without_prior_cyl,11.46616924391257,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step4/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step5,IHTest_202204_DistStA-20221110,path26,path26_step5,without_prior_cyl,10.450446753049423,15,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step5/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step6,IHTest_202204_DistStA-20221110,path26,path26_step6,without_prior_cyl,9.172974683996044,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step6/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step7,IHTest_202204_DistStA-20221110,path26,path26_step7,without_prior_cyl,6.184430588306363,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step7/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step7/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step8,IHTest_202204_DistStA-20221110,path26,path26_step8,without_prior_cyl,21.889291467579064,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step8/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step8/fit.json
IHTest_202204_DistStA-20221110/Path26_DistStA/Path26_Step9,IHTest_202204_DistStA-20221110,path26,path26_step9,without_prior_cyl,6.175899511819214,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step9/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step1,IHTest_202204_DistStA-20221110,path28,path28_step1,without_prior_cyl,2.1037156454767145,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step1/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step10,IHTest_202204_DistStA-20221110,path28,path28_step10,without_prior_cyl,3.881936442390352,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step10/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step10/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step11,IHTest_202204_DistStA-20221110,path28,path28_step11,without_prior_cyl,4.060202547932909,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step11/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step11/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step12,IHTest_202204_DistStA-20221110,path28,path28_step12,without_prior_cyl,2.8855678373610956,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step12/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step12/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step13,IHTest_202204_DistStA-20221110,path28,path28_step13,without_prior_cyl,2.1065080922504764,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step13/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step13/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step14,IHTest_202204_DistStA-20221110,path28,path28_step14,without_prior_cyl,5.2174489645402735,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step14/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step14/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step15,IHTest_202204_DistStA-20221110,path28,path28_step15,without_prior_cyl,3.24240493660319,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step15/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step15/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step16,IHTest_202204_DistStA-20221110,path28,path28_step16,without_prior_cyl,2.173615289293933,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step16/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step16/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step2,IHTest_202204_DistStA-20221110,path28,path28_step2,without_prior_cyl,1.0844160875128785,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step2/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step2/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step3,IHTest_202204_DistStA-20221110,path28,path28_step3,without_prior_cyl,0.6711828520907781,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step4,IHTest_202204_DistStA-20221110,path28,path28_step4,without_prior_cyl,2.900089941434382,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step5,IHTest_202204_DistStA-20221110,path28,path28_step5,without_prior_cyl,0.6323241843084212,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step6,IHTest_202204_DistStA-20221110,path28,path28_step6,without_prior_cyl,1.9376356048910468,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step7,IHTest_202204_DistStA-20221110,path28,path28_step7,without_prior_cyl,1.9253640462543102,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step8,IHTest_202204_DistStA-20221110,path28,path28_step8,without_prior_cyl,1.5302357788038843,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step9,IHTest_202204_DistStA-20221110,path28,path28_step9,without_prior_cyl,6.84275965559945,14,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/fit.json
IHTest_202204_DistStA-20221110/Path30_DistStA/Path30_Step1,IHTest_202204_DistStA-20221110,path30,path30_step1,without_prior_cyl,1.2584911513766663,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step1,IHTest_202204_DistStA-20221110,path31,path31_step1,without_prior_cyl,1.2413388821906328,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step10,IHTest_202204_DistStA-20221110,path31,path31_step10,without_prior_cyl,5.587624380605786,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step11,IHTest_202204_DistStA-20221110,path31,path31_step11,without_prior_cyl,3.3018290491542794,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step12,IHTest_202204_DistStA-20221110,path31,path31_step12,without_prior_cyl,16.197284814766608,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step13,IHTest_202204_DistStA-20221110,path31,path31_step13,without_prior_cyl,3.5164744315402063,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/fit.json
